Quantities,PartID
4,30115
8,54200
8,99563
4,3069
12,15573
24,98138
8,11100
8,98372
4,3021
16,49668
2023 Aston Martin AMR23 F1,https://rebrickable.com/mocs/MOC-153237/Clemsie_McKenzie/2023-aston-martin-amr23-f1/?spot=newest
2,87994
6,99781
3,99780
2,3005
6,4070
1,98397
2,4865
2,23969
12,3024
4,3023
6,3623
5,3710
1,91988
1,3022
1,3021
2,3020
3,32828
6,85861
11,15573
2,11458
2,33909
2,54200
2,85984
6,11477
2,29120
2,29119
2,3707
2,6538
2,6541
6,3713
4,32123
5,3070
7,3069
2,2431
6,25269
1,20482
2,18977
1,30648
1,89201
4,24299
4,24307
1,43723
1,43722
1,41770
1,41769
2,18976
2,55982
1,15712
1,3004
1,3003
1,87087
2,11153
1,3068
1,24246
2,4274
2,2412
"40"" Kühlcontainer / Reefer",https://rebrickable.com/mocs/MOC-153230/Tollwutmolle/40-kuhlcontainer-reefer/?spot=newest
2,63965
6,48336
2,61409
5,3070
1,14769
12,87079
7,98138
4,3005
26,2454
4,4070
4,22885
4,3024
4,4477
4,60479
2,3710
2,3022
2,3021
3,3020
1,3795
3,3032
2,3033
3,33909
2,3069
5,2431
28,6636
4,15712
OFFGPT-MECHA,https://rebrickable.com/mocs/MOC-154459/Aran682/offgpt-mecha/?spot=newest
2,37352
22,3023
2,3021
4,3034
1,3035
10,4032
6,2654
2,26047
2,35480
2,2540
2,15573
4,32028
4,34103
2,87580
2,18674
4,11477
2,2736
1,17114
4,92013
4,63864
2,4162
2,15535
1,3680
2,49097
6,99206
2,3709
4,99781
4,99780
4,28802
8,3005
4,3004
2,3010
4,88292
2,6081
10,22885
6,3024
8,3710
2,3666
3,3460
1,3832
4,3022
3,3020
1,3795
1,3030
1,3031
1,3032
2,48336
2,33909
2,88930
2,24201
4,32803
4,30602
4,15068
8,24309
2,93273
4,3070
5,2431
4,3068
2,87079
4,15712
2,99563
2,11203
1,3679
2,50948
2,64225
4,54200
4,57909
8,53989
4,14704
2,14417
10,1750
C-PH Imperial Patrol Speeder Bike,https://rebrickable.com/mocs/MOC-154426/bricksatire/c-ph-imperial-patrol-speeder-bike/?spot=newest
1,87994
1,23443
3,36841
1,3005
2,4733
2,4595
1,30162
10,3024
7,3023
2,3623
2,32828
2,85861
2,6141
2,26047
2,61252
2,60897
3,35480
5,15573
2,32028
1,3839
4,11253
1,6541
4,3070
2,24246
7,2555
10,99563
1,60455
2,30229
2,4735
4,99781
3,2335
2,3795
1,4697
6,3069
2,63864
4,2431
2,98138
1,43723
1,43722
3,41770
3,41769
1,20482
All-Terrain Ion Cannon V2,https://rebrickable.com/mocs/MOC-154541/TheEvilCactus/all-terrain-ion-cannon-v2/?spot=newest
2,2489
14,3941
4,2877
2,54657
3,3460
1,3795
32,6141
2,2654
32,11253
2,27940
2,2780
1,3738
4,15535
4,2432
2,3680
1,58247
2,42924
12,3005
6,6111
3,3004
6,3622
2,3010
2,3003
2,2357
3,3001
2,53941
9,3024
6,4477
19,3023
7,3710
2,4282
2,3022
4,2420
2,3020
2,3034
2,3035
2,3033
1,41539
1,60474
4,32028
8,54200
36,85984
4,3040
2,60481
6,3660
13,2431
10,6636
6,14719
6,24246
22,99563
2,49153
3,54384
3,54383
6,32952
2,11477
6,3069
2,63864
8,27925
2,87079
2,15462
1,98138
1,3007
18,3062
2,11211
3,4216
6,98283
9,22885
2,2653
1,3029
1,3031
3,3032
3,3036
4,11833
1,60897
1,35480
1,15573
8,76959
4,3700
1,3701
2,62462
3,3068
1,26603
2,3679
1,61485
2,37352
3,33909
4,35394
5,87544
Mini Spaceship,https://rebrickable.com/mocs/MOC-154531/teodorolsb/mini-spaceship/?spot=newest
1,60478
1,3710
1,3022
1,32064
1,6587
1,87580
1,15535
1,3626
1,61409
1,15068
2,3070
1,60897
Large Minifigure Display Stand (HOLDS 168 FIGS!),https://rebrickable.com/mocs/MOC-154496/EpikBricks/large-minifigure-display-stand-holds-168-figs/?spot=newest
12,30145
176,3001
2,91405
4,3022
15,3020
105,3032
8,95347
Land Rover Defender 110 - City/Minifigure Scale,https://rebrickable.com/mocs/MOC-154554/Jalyee.13/land-rover-defender-110-cityminifigure-scale/?spot=newest
4,30377
1,4083
5,30374
2,63965
1,23443
1,37494
2,36841
4,36840
1,93222
2,23444
2,6231
14,3024
6,3666
1,3022
2,32828
1,6141
12,61252
3,4081
7,35480
2,63868
1,63082
1,11253
1,2780
5,3070
11,3069
1,26603
6,15712
4,2412
5,18977
4,98282
3,3004
1,3003
1,2357
4,32952
1,92262
1,92263
11,3023
9,3710
2,3460
2,2420
3,3021
3,3020
2,3795
7,15573
2,87580
2,85984
4,3665
2,2431
2,6636
3,25269
1,43723
1,43722
2,73825
1,4070
1,3837
1,2445
1,32000
15,98138
1,3841
1,2569
2,65578
1,11211
1,15207
1,3832
1,3032
1,79194
4,10247
1,3829
1,43857
1,29110
2,99780
1,87585
2,63864
2,99563
2,47457
1,30136
2,3065
2,87544
1,60581
4,54200
1,35336
3,99206
1,32739
1,52031
1,87079
5,66727
4,3673
1988 Mercedes-Benz 300 CE 6.0 AMG Hammer,https://rebrickable.com/mocs/MOC-154558/KineticKit/1988-mercedes-benz-300-ce-60-amg-hammer/?spot=newest
5,36841
10,36840
6,73825
8,99780
3,28802
6,99207
1,3622
2,6091
4,4070
2,87087
2,26604
5,47905
4,44865
3,52107
1,30414
30,3024
11,3386
4,86996
28,3023
6,3623
10,3710
1,3460
4,3022
35,2420
7,3021
5,3020
1,3034
4,11212
1,3031
2,3032
1,3035
1,3028
1,3036
2,2654
9,15573
5,32028
1,34103
2,4510
7,33909
6,54200
10,85984
2,4286
6,11477
1,29120
1,29119
7,15068
2,3665
1,16091
16,3070
6,3069
4,2431
3,6636
1,4162
6,14719
2,26603
5,87079
5,69729
3,25269
3,2412
2,27263
4,18977
2,26601
4,18974
2,98138
4,66727
1,30162
1,90370
1,32828
1,85861
1,57783
1,92583
2,3005
42059 Formula Racer,https://rebrickable.com/mocs/MOC-154560/LucasMP/42059-formula-racer/?spot=newest
2,3708
2,45590
2,59443
6,18651
4,6536
6,42003
2,41678
2,32525
1,32009
2,6632
1,32316
2,32271
6,32140
2,10197
3,32054
17,2780
4,44309
4,56145
1,43093
17,6558
1,12799
2,40490
3,4519
1,32073
4,3713
2,32016
2,60483
1,64683
1,64391
2,11946
2,11947
1,64681
1,64393
2,32062
2,15462
1,32523
2,32524
2,32526
2,32123
Zoids Blade Liger,https://rebrickable.com/mocs/MOC-154473/aleehc/zoids-blade-liger/?spot=newest
34,36841
14,36840
12,99781
8,99780
2,3005
2,3004
2,3622
3,3010
4,2357
2,3002
1,2456
4,3007
1,4733
2,4070
3,87087
4,26604
8,11211
10,30414
8,30364
4,30386
4,30365
2,30383
6,54657
14,3024
47,3023
20,3623
5,3710
4,3022
14,3021
6,3020
3,3795
1,3030
2,26047
5,35480
6,44861
4,48336
3,60470
2,11458
1,85984
3,15571
18,28192
20,11477
11,29120
11,29119
4,32803
7,44675
6,30602
9,15068
12,4287
5,3747
6,3676
3,3660
1,4871
1,3700
1,32064
2,32529
5,75535
2,2780
6,63864
1,2431
4,99563
2,22385
3,24299
3,24307
4,51739
5,43723
5,43722
1,43710
1,43711
2,47759
6,2420
24,6141
3,49668
2,15573
5,61406
2,60478
1,33909
1,99206
20,61409
10,54200
2,24201
2,11153
4,3665
1,43093
7,3069
2,2450
4,41770
4,41769
2,3936
2,3935
1,47755
2,64727
4,13547
4,3070
18,2412
4,27263
2,90194
4,2419
4,3062
3,14704
7,14417
4,14419
1,3039
5,57909
5,92013
18,15535
4,22885
2,15070
4,14418
2,27928
2,50950
2,30503
6,25269
Berliner Express Trains,https://rebrickable.com/mocs/MOC-154475/Handers/berliner-express-trains/?spot=newest
8,23443
6,99781
11,99780
289,3005
34,3010
2,3001
14,6091
15,3062
2,87087
14,22885
8,60849
3,3937
1,3938
2,6134
6,2980
28,23969
144,3024
16,4477
4,60479
116,3023
22,3623
65,3710
125,3666
18,3460
14,3022
12,2420
14,3021
31,3020
40,3795
8,3034
5,3030
11,3029
11,3032
7,3035
101,6141
8,35480
24,15573
14,61409
22,54200
22,3665
4,22889
4,3706
4,2730
8,3709
22,3070
27,3069
4,63864
34,2431
18,6636
30,3068
12,87079
4,25269
15,14769
5,2460
3,4025
2,64415
5,91968
4,2871
8,57999
2,24299
2,24307
12,2878
6,60032
10,60593
40,60594
70,6081
10,3958
20,85984
22,15672
20,3040
4,60481
5,15068
146,93273
2,11153
16,6541
2,13269
12,4035
4,30000
2,3031
4,44861
2,3738
4,14719
10,15712
16,60454
8,48729
15,30374
19,3009
4,30162
16,60897
10,32028
28,88930
4,11477
7,29120
7,29119
16,4274
8,98138
3,4032
14,3004
1,3036
4,27925
4,27263
15,3622
8,53451
8,11090
4,61252
12,4036
6,60601
10,60602
40,60603
2,3823
2,36840
30,28802
8,6111
14,3008
8,2877
2,87552
8,14718
2,3033
3,3028
4,4460
6,32001
4,2412
33,4079
2,3039
Steed - Saber Rider,https://rebrickable.com/mocs/MOC-154557/birdbrickbuilds/steed-saber-rider/?spot=newest
3,3005
5,3004
1,11211
2,88704
28,3024
28,3023
8,3710
5,15573
4,54200
4,85984
7,3069
2,25269
4,4274
2,32952
3,22885
2,2980
2,36841
2,36840
1,99207
4,3700
2,98138
1,99781
5,3020
2,61252
11,3070
2,2431
1,87079
1,99563
1,44728
1,33085
1,28192
1,11153
4,14769
Ramrod - Saber Rider,https://rebrickable.com/mocs/MOC-154556/birdbrickbuilds/ramrod-saber-rider/?spot=newest
1,87994
2,99780
2,3005
3,3004
2,3622
1,3010
1,3001
2,87087
2,32952
1,30414
14,3024
29,3023
4,3623
2,3710
1,3666
5,3022
4,2420
3,3021
2,3020
2,61252
4,32028
4,54200
6,85984
4,15672
6,24201
4,11477
4,15068
4,99563
1,44709
1,29120
1,29119
2,23443
3,11211
2,99206
2,3795
2,3032
3,15573
6,3043
2,3070
1,3069
3,87079
3,99781
2,28802
1,85861
1,30602
1,24246
2,25269
2,15712
April Eagle - Saber Rider,https://rebrickable.com/mocs/MOC-154555/birdbrickbuilds/april-eagle-saber-rider/?spot=newest
1,4032
4,98138
3,3004
2,3010
2,87087
2,11211
6,3024
7,3023
6,3623
11,3710
7,3022
4,2420
4,3020
2,15573
4,93273
3,2431
1,28192
2,3070
8,3069
1,41770
1,41769
4,32952
12,22885
2,11476
1,41740
6,54200
2,14719
3,3941
3,32028
4,11477
5,29120
4,29119
4,15068
1,3068
6,25269
Colt - Saber Rider,https://rebrickable.com/mocs/MOC-154553/birdbrickbuilds/colt-saber-rider/?spot=newest
28,3023
5,3021
1,30132
5,99780
4,99207
1,3005
1,3010
2,3002
10,3024
3,3623
7,3710
4,3022
6,2420
2,3020
1,3034
4,30357
2,15573
1,33909
10,54200
6,85984
6,11477
3,29120
3,29119
8,15068
1,3069
8,26601
1,32952
2,11211
4,22885
1,99206
2,15712
1,36841
2,3004
1,3937
1,3938
1,44567
1,61409
1,3300
2,3070
1,99563
Fireball - Saber Rider,https://rebrickable.com/mocs/MOC-154552/birdbrickbuilds/fireball-saber-rider/?spot=newest
18,3024
25,3023
7,3710
8,54200
6,85984
12,11477
2,98138
4,32952
1,11211
2,52107
7,22885
1,99206
2,15712
2,99781
2,3005
5,3022
2,3021
2,15573
3,32028
7,15068
6,3069
2,99780
3,3004
1,44567
3,3020
2,3070
3,3068
Saber Rider - Saber Rider,https://rebrickable.com/mocs/MOC-154549/birdbrickbuilds/saber-rider-saber-rider/?spot=newest
2,36841
2,3005
1,3010
2,52107
18,3024
21,3023
12,3020
1,4032
8,54200
14,85984
4,11477
8,15068
6,3070
2,36840
4,32952
10,22885
2,15573
2,15712
1,3021
1,32028
5,3069
2,3068
1,87079
4,99780
3,3941
5,3710
2,3022
1,3300
2,24246
Wall-E,https://rebrickable.com/mocs/MOC-154547/Moc_Lobster/wall-e/?spot=newest
2,3004
2,26604
2,11211
7,3023
9,3020
2,3795
1,2654
2,10247
3,85984
4,3039
2,3678
8,32803
4,15068
4,73230
2,3700
2,32064
2,11203
2,59895
1,37695
9,3024
8,61252
5,2540
3,44861
2,14417
2,14419
1,24201
2,11477
2,87083
6,3069
4,14769
3,6091
5,4070
2,26047
2,14704
3,48336
1,4697
2,61409
1,54200
4,3070
1,2412
3,98138
3,6141
1,98313
1,3010
1,3001
2,30414
2,3021
2,32028
2,93273
1,63864
1,2431
1,26603
1,87079
Active (6x6) Trailer,https://rebrickable.com/mocs/MOC-154545/aas/active-6x6-trailer/?spot=newest
3,3705
1,3707
2,18651
4,42003
2,60483
4,41677
9,6632
9,11478
1,32270
1,87761
2,22961
4,87408
6,65304
19,2780
2,55976
7,43093
6,42924
8,87083
2,59443
8,11214
2,6536
1,32184
5,32523
2,32316
1,32524
3,40490
2,32140
1,60484
2,32526
2,99773
1,62821
3,65487
2,10197
2,4519
1,44294
1,32017
1,64179
6,32123
3,4274
3,44874
3,61903
2,56145
2,32062
2,24316
1,15462
2,3749
4,6589
2,32198
1,18575
81,3023
10,3021
1,30132
11,99780
4,99207
5,3005
3,3010
2,3002
55,3024
3,3623
19,3710
11,3022
6,2420
26,3020
1,3034
4,30357
6,15573
1,33909
27,54200
29,85984
24,11477
3,29120
3,29119
27,15068
18,3069
8,26601
9,32952
5,11211
21,22885
2,99206
6,15712
3,36841
7,3004
1,3937
1,3938
2,44567
3,61409
2,3300
14,3070
1,99563
5,98138
4,52107
2,99781
6,32028
5,3068
1,4032
2,36840
2,87079
3,3941
2,24246
2,26604
2,3795
1,2654
2,10247
4,3039
2,3678
8,32803
4,73230
2,3700
2,32064
2,11203
2,59895
1,37695
8,61252
5,2540
3,44861
2,14417
2,14419
1,24201
4,14769
3,6091
5,4070
2,26047
2,14704
3,48336
1,4697
1,2412
3,6141
1,98313
1,3001
2,30414
2,93273
1,63864
1,2431
1,26603
Jeep Gladiator Mojave,https://rebrickable.com/mocs/MOC-154546/besbasdesign/jeep-gladiator-mojave/?spot=newest
2,87994
2,30374
1,65578
4,36840
4,73825
4,99781
2,99780
2,44728
2,11215
1,3009
4,3001
4,49307
1,37352
2,3062
6,4070
6,87087
10,80326
2,2980
26,3024
1,3386
2,86996
17,3023
1,3623
5,3710
9,3666
3,3832
3,3022
12,2420
1,3021
3,3020
8,3795
2,3031
3,3032
2,32828
4,6141
3,26047
8,61252
6,35480
10,48336
3,15573
8,78256
1,32028
4,2817
4,33909
10,61409
2,54200
8,85984
2,24201
2,11477
5,15068
4,3665
6,30925
1,16091
2,4263
4,3070
15,2431
9,6636
4,14719
2,26603
1,69729
8,24246
1,20482
8,15712
5,2412
2,99563
4,56891
4,55982
4,28326
2,36841
2,79389
4,28802
2,3005
2,3004
1,3002
2,6091
2,11211
1,30414
1,3958
3,32803
1,52031
2,3069
2,63864
2,35787
4,25269
2,27263
6,3749
1,35336
2,98138
3,3705
1,3707
2,18651
4,42003
2,60483
4,41677
9,6632
9,11478
1,32270
1,87761
2,22961
4,87408
6,65304
19,2780
2,55976
7,43093
6,42924
6,87083
2,59443
8,11214
2,6536
1,32184
5,32523
2,32316
1,32524
3,40490
2,32140
1,60484
2,32526
2,99773
1,62821
3,65487
2,10197
2,4519
1,44294
1,32017
1,64179
6,32123
3,4274
3,44874
3,61903
2,56145
2,32062
2,24316
1,15462
4,6589
2,32198
1,18575
Pompoms show down,https://rebrickable.com/mocs/MOC-154544/Jimybricks/pompoms-show-down/?spot=newest
4,2780
5,3024
3,98138
1,4733
10,3070
1,20482
1,11609
1,49307
1,6141
4,3622
2,3010
4,3003
2,3002
2,3035
8,3700
4,15573
4,30374
2,3069
2,2431
2,87087
2,26604
1,3623
1,3710
1,11212
2,28802
1,87694
2,3023
4,3460
2,3795
8,25269
Orange cat,https://rebrickable.com/mocs/MOC-154542/bloooop/orange-cat/?spot=newest
3,98138
1,99780
4,3024
2,3023
2,3710
1,3022
4,35480
1,15573
2,54200
1,3069
4,24246
4,25269
2,99206
2,2412
2,3622
2,3010
3,3001
4,37352
2,22885
1,30414
2,3020
1,3031
2,3040
2,15068
1,2431
2,6005
2,87087
Charmy,https://rebrickable.com/mocs/MOC-154432/bloooop/charmy/?spot=newest
3,3005
3,3622
9,87087
16,3024
7,3623
2,11212
8,6141
4,3070
1,63864
5,98138
5,36840
1,3022
1,53451
2,1126
1,11211
2,11477
2,49307
2,61252
2,25269
Orc Fort 79007 alt build,https://rebrickable.com/mocs/MOC-154534/Tree-beard6/orc-fort-79007-alt-build/?spot=newest
4,11089
16,53451
16,3005
4,6111
19,3004
8,2454
24,3622
12,3010
10,3009
4,2357
12,3002
2,13965
2,3659
2,3941
18,87087
2,60583
34,30136
8,2877
3,30237
12,30414
2,3024
7,3023
10,3710
8,3666
2,3460
2,3034
2,3031
9,3035
4,3036
8,4085
8,49668
4,61406
4,2817
4,60477
8,54200
12,85984
4,4286
4,3048
32,3040
4,3039
4,3038
6,3665
24,2449
2,32530
7,3069
3,2431
10,87079
2,2412
4,2460
2,3680
4,98141
12,87620
4,43723
2,41770
4,3008
6,3003
12,3062
4,3021
2,11212
2,3026
6,4460
2,98560
1,93273
2,54384
2,54383
2,88289
2,3795
2,93789
8,11211
2,3673
2,3679
2,2489
8,3623
2,3832
3,3020
2,3958
2,3245
2,95228
4,64647
1,3626
Destiny,https://rebrickable.com/mocs/MOC-154532/ky-e%20bricks/destiny/?spot=newest
6,3004
18,3623
6,2445
8,3022
8,3020
2,3034
30,15573
5,24201
4,32803
3,4287
2,2449
11,63864
5,4162
6,14719
6,69729
2,36841
8,87087
1,43898
6,60479
40,3023
21,3710
20,3666
35,3460
8,61252
6,78257
16,35480
12,34103
4,61409
5,60477
38,54200
1,3044
4,29120
4,29119
12,3070
12,3069
7,2431
1,24246
39,2412
6,99563
5,24299
5,24307
13,15470
2,49668
8,79389
2,6111
5,3622
7,3010
6,3009
4,3008
1,3002
1,3001
1,2456
2,49307
5,4070
4,47905
2,32952
2,11211
2,2877
93,52107
10,22885
2,67329
2,30414
8,3937
4,3938
4,6134
19,3024
9,86996
12,4477
4,78329
2,2420
12,3021
1,3795
9,11212
1,3030
4,3035
1,3033
3,3958
2,3036
4,79194
6,85861
2,60897
2,44861
2,63868
6,60478
2,41740
20,87580
8,33909
6,88646
10,6179
2,18674
9,85984
2,4286
2,2310
7,15672
2,28192
3,3040
2,60481
9,11477
2,13547
2,3665
1,76959
8,3068
9,26603
5,87079
6,35787
3,98138
9,25269
12,15712
2,35459
2,27263
3,22385
2,47397
2,47398
2,26601
2,51739
2,65429
2,65426
7,43723
7,43722
4,2450
5,90194
5,41770
5,41769
2,30503
5,43719
5,78443
5,78444
4,54384
4,54383
5,48208
5,48205
2,6106
2,30504
2,42862
2,48165
Central Tower Expansion: Eldorado Fortress 10320,https://rebrickable.com/mocs/MOC-154510/COLEMANTREBORBESTJEDITOHAVEEVE/central-tower-expansion-eldorado-fortress-10320/?spot=newest
1,30103
2,87994
1,6020
11,3023
4,3022
1,3034
1,41539
1,85861
2,60470
2,76959
5,26601
1,30046
3,32607
1,6016
30,3005
23,3004
16,3622
3,3003
7,2357
6,3002
4,3001
10,30136
2,33492
3,59900
4,11610
23,3024
1,3021
5,60897
10,54200
1,15672
14,3040
8,3046
5,60481
3,4460
4,98560
7,3070
1,25269
1,24307
1,64567
8,49307
5,3710
4,6141
8,35480
5,3010
2,13965
4,80543
3,98283
3,3623
1,3460
1,3039
1,92438
1,2489
1,2561
1,37775
1,14716
5,4490
3,3659
1,15254
1,16577
2,4070
1,23352
2,6134
1,3020
1,3958
1,15070
1,11476
2,41740
2,85984
1,6636
2,98138
10,99563
1,30044
1,3009
Chuatury Panlunch Brickheadz,https://rebrickable.com/mocs/MOC-154530/Houdai_Bricks/chuatury-panlunch-brickheadz/?spot=newest
1,36840
1,41682
15,3024
14,3023
2,3623
8,3022
1,3958
2,41740
8,3070
5,2431
2,3068
2,98138
1,4006
4,3001
4,87087
8,3710
4,3021
2,3020
2,3031
2,87580
4,54200
4,85984
10,15068
17,3069
10,25269
1,41770
3,3003
2,32952
10,22885
2,27925
2,3010
2,11476
2,3005
1,11211
1,30414
2,2420
Beach buggy,https://rebrickable.com/mocs/MOC-154529/Lixander%20A./beach-buggy/?spot=newest
1,42908
2,32495
3,3705
2,3706
19,6536
6,32291
1,32270
1,87761
6,32005
3,18944
2,46189
8,65487
14,62462
1,87408
14,65304
94,2780
4,66906
4,69912
28,43093
43,42924
4,22484
13,87083
2,55013
4,11214
1,71709
2,10197
8,64872
9,15462
1,99498
2,23948
8,4519
6,32073
3,44294
11,59443
6,32013
2,32034
2,32016
2,32015
17,42003
6,32184
2,92907
4,63869
3,41239
2,32278
6,43857
12,60483
14,41677
7,32523
17,6632
16,32449
2,2825
11,32316
5,32524
2,6629
2,40490
4,32140
1,60484
5,32526
1,64178
1,64179
12,3713
7,32123
9,42195
1,65489
4,22961
11,44874
4,3673
2,76138
2,32494
2,31794
4,56908
23,32062
2,32525
2,15458
2,11954
1,87080
1,87086
1,64394
1,64680
2,64681
2,64393
1,48267
18,24316
2,6589
2,32002
2,39888
4,74981
2,76537
Eurocopter EC665 Tigre (Tiger helicopter),https://rebrickable.com/mocs/MOC-154526/Spartane/eurocopter-ec665-tigre-tiger-helicopter/?spot=newest
2,6190
3,48729
4,30374
2,63965
6,11090
1,36841
4,36840
6,73825
19,99781
11,99780
6,44728
38,99207
3,3005
9,3004
8,3003
3,49307
2,3062
1,4733
6,4070
7,87087
12,26604
10,11211
1,52107
2,30414
1,59900
1,43898
3,3937
3,3938
25,3024
47,3023
13,3623
10,3710
6,3666
5,3460
4,3832
1,91988
23,3022
5,2420
14,3020
10,3795
12,3034
5,32828
11,85861
8,6141
14,2654
2,26047
2,61252
9,60897
2,15070
22,35480
2,48336
27,15573
5,60470
13,32028
2,60478
2,18677
8,34103
2,87580
18,33909
4,99206
1,18674
5,4697
1,15790
14,54200
2,15672
4,3040
10,11477
2,29120
2,29119
14,15068
1,2449
1,3700
2,32000
1,62462
1,2780
2,32124
53,3070
48,3069
33,63864
25,2431
4,4162
10,14719
44,3068
1,87079
6,24246
21,25269
4,15712
6,27263
1,3680
2,92409
8,26601
1,41770
1,41769
5,47905
4,32952
18,3021
3,4032
2,61409
12,85984
2,2412
1,24201
4,50950
2,87994
1,4274
3,3673
1,3679
2,42610
2,3001
2,6091
2,63868
1,4286
1,3665
2,6636
2,35787
5,20482
1,14769
1,3065
6,44676
2,87552
2,25893
5,98138
Poolside Paradise,https://rebrickable.com/mocs/MOC-154524/ky-e%20bricks/poolside-paradise/?spot=newest
1,36841
1,28802
2,44728
16,3004
1,4528
6,6231
2,4865
13,3024
15,3023
12,3022
2,4081
18,15573
2,92842
2,15672
1,29120
1,29119
1,93273
6,2780
14,98138
4,30028
1,2441
2,60212
6,43093
2,33183
8,33291
5,2423
9,10884
30,32607
2,11833
6,85984
5,3010
4,6091
15,3710
11,3666
5,3795
6,3070
15,2431
2,3068
19,24866
20,3623
7,41740
1,11477
7,4740
34,3062
43,6141
3,15279
3,85861
6,3069
18,87079
2,3003
5,3941
4,18646
2,4733
2,55236
4,4727
2,2566
1,63965
2,4345
1,99207
10,3005
7,3622
5,3009
5,3008
1,3006
3,2357
6,3002
7,3001
19,2456
16,3007
1,4490
1,6182
2,73111
4,85080
16,48092
1,87087
3,30136
3,59900
3,60596
2,60479
1,2420
5,3021
4,3020
3,11212
4,3030
1,3031
11,3032
2,3035
4,3036
1,32828
3,4032
2,11213
7,30357
3,30565
16,6003
2,26047
1,61252
2,48336
1,63868
1,60470
2,32028
1,4590
1,87580
11,33909
2,88646
2,6179
2,6180
7,18674
8,54200
1,3829
1,4599
1,3701
1,3894
3,3673
1,63864
5,6636
2,14719
3,27925
2,26603
1,27507
2,24246
3,25269
3,15712
1,2412
3,49153
1,2450
2,30503
1,2445
1,3958
1,4150
3,25214
11,62462
1,2546
2,32062
1,40378
1,30374
5,35044
1,20482
1,60474
2,4346
1,60616
1,2343
2,57895
2,6059
2,6002
1,57783
7,2453
1,22886
5,2454
2,3659
4,92950
1,15254
4,6060
1,60475
1,3960
1,38014
2,3185
1,3626
1,4477
1,3033
1,3028
1,3747
4,3665
2,32013
1,32034
1,3700
1,2432
4,74967
1,73590
6,3034
Gemini Saga god cloth,https://rebrickable.com/mocs/MOC-154527/mandroid99/gemini-saga-god-cloth/?spot=newest
4,3010
4,3009
4,26604
7,30414
1,3958
1,41539
4,33909
21,3070
4,6636
184,25269
6,98138
8,99781
26,3024
13,3023
19,3710
2,2420
3,3795
2,6141
263,35480
47,11477
60,29120
58,29119
2,14719
8,3022
2,11212
2,49668
6,24201
2,26603
2,11211
12,22885
13,15573
24,54200
101,3069
8,27925
6,27507
2,87994
6,32828
24,85861
27,26047
21,61252
8,48336
5,32028
2,20482
6,4150
25,15712
4,3003
9,3021
10,99206
28,78258
4,36841
6,36840
18,99780
2,3004
4,4070
2,87087
15,3623
1,3666
6,3460
4,3020
1,3031
9,4032
4,60897
2,11476
1,60470
8,60478
2,41740
1,85984
4,24246
4,24299
4,24307
3,43723
3,43722
alternative Eldorado,https://rebrickable.com/mocs/MOC-154523/PezzidiLego/alternative-eldorado/?spot=newest
1,6020
4,3010
17,3062
8,92947
1,3033
2,61252
1,2431
2,4162
7,32607
3,3622
5,3001
2,4070
11,30136
4,3023
3,3020
2,18674
12,54200
2,4286
6,3040
6,3046
2,98560
2,24246
1,41768
1,43721
1,21301
3,55236
6,4032
9,6148
2,3005
2,80543
5,98283
1,3024
1,3710
1,78329
1,3666
2,3021
2,3795
1,3032
3,6141
2,87580
1,60477
1,3039
1,3678
2,3665
3,98138
4,1126
1,14769
1,2419
1,30503
1,3958
1,26601
4,6106
1,40378
1,26604
1,62462
1,4738
1,80835
3,76797
1,2566
2,50950
3,24309
1,3749
Ancient Je'daii,https://rebrickable.com/mocs/MOC-154521/Moc_Lobster/ancient-jedaii/?spot=newest
8,48729
4,36841
2,99781
4,99780
4,28802
2,26604
3,52107
1,24122
11,3024
10,3023
5,3022
4,2420
5,3021
2,85861
10,2654
2,4081
4,60897
11,35480
7,48336
8,15573
2,63868
3,32028
2,77850
1,33909
4,4697
2,61409
11,54200
6,24201
14,29120
15,29119
7,32803
2,13547
3,32062
4,53585
4,73230
2,3700
7,67696
2,48171
2,47455
4,3069
10,15712
5,99563
8,27263
2,11203
1,49097
2,78258
2,73825
1,3004
2,80431
3,3020
5,14417
2,60478
2,99021
4,15068
1,57909
1,17114
1,87079
17,25269
3,22385
4,24299
4,24307
2,21755
1,11253
1,47905
3,14704
2,14418
2,4274
3,3070
2,32828
1,25375
6,20482
3,99207
1,21994
4,3623
4,26047
9,11477
1,93273
2,24316
1,90194
2,27965
1,21987
2,36840
2,6091
2,11211
1,3710
1,3795
4,4032
2,3176
4,66956
2,63864
2,27925
2,3068
2,14769
3,43723
3,43722
Charlie the White Owl,https://rebrickable.com/mocs/MOC-154492/PlasmaBricks/charlie-the-white-owl/?spot=newest
4,98138
4,26047
4,11477
6,14417
2,27448
4,99207
2,14704
4,14418
8,3022
14,3023
10,3710
2,3021
4,61252
8,24201
4,4740
2,3004
8,3010
4,3001
8,6183
4,33243
4,42023
4,88293
16,76797
4,87087
8,3020
4,60474
4,11213
2,93273
8,1748
2,14769
2,66857
4,47753
2,6091
2,3024
2,15573
2,54200
Kei Truck,https://rebrickable.com/mocs/MOC-154501/AngryEddie/kei-truck/?spot=newest
2,36840
1,99780
4,3024
11,3023
5,3710
2,3022
5,3020
1,3034
2,6157
4,50951
2,3788
4,3005
5,3010
2,4081
2,3069
3,2431
2,87079
1,2412
4,50944
2,3004
2,60601
4,3070
1,3823
2,98138
1,44728
2,87087
2,3623
1,45677
2,60592
